write_request_timeout_in_ms,read_request_timeout_in_ms,commitlog_total_space_in_mb,key_cache_size_in_mb,commitlog_segment_size_in_mb,dynamic_snitch_badness_threshold,index_summary_capacity_in_mb,key_cache_save_period,file_cache_size_in_mb,thrift_framed_transport_size_in_mb,memtable_heap_space_in_mb,concurrent_writes,index_summary_resize_interval_in_minutes,commitlog_sync_period_in_ms,range_request_timeout_in_ms,rpc_min_threads,batch_size_warn_threshold_in_kb,concurrent_reads,column_index_size_in_kb,dynamic_snitch_update_interval_in_ms,memtable_flush_writers,request_timeout_in_ms,cas_contention_timeout_in_ms,permissions_validity_in_ms,rpc_max_threads,truncate_request_timeout_in_ms,stream_throughput_outbound_megabits_per_sec,memtable_offheap_space_in_mb,PERF
46217.0,7410.0,628.0,100.0,110.0,0.0,765.0,751.0,250.0,28.0,80.0,162.0,60.0,37605.0,2000.0,10.0,9723.0,31.0,2290.0,1855.0,28.0,1000.0,7314.0,4319.0,1755.0,8466.0,1816.0,546.0,1601.57490564
6533.0,20.0,200.0,748.0,30.0,0.21633660651382655,100.0,647.0,1615.0,28.0,118.0,736.0,33.0,138968.0,14009.0,73.0,1685.0,31.0,862.0,292.0,28.0,1000.0,12060.0,11863.0,1181.0,13641.0,1910.0,8469.0,1296.51238169
675.0,8579.0,2024.0,1012.0,58.0,0.359782512738307,1395.0,672.0,2076.0,11.0,1905.0,630.0,14.0,41904.0,20721.0,10.0,1916.0,879.0,4149.0,100.0,15.0,1000.0,2111.0,2294.0,1396.0,17784.0,405.0,200.0,1294.83361388
4107.0,35752.0,5448.0,899.0,30.0,1.0,100.0,675.0,4056.0,12.0,4399.0,20.0,2.0,2200.0,29506.0,120.0,5.0,31.0,64.0,100.0,5.0,11973.0,2791.0,1600.0,1150.0,59877.0,1865.0,200.0,1294.66597618
9301.0,11501.0,2848.0,100.0,30.0,0.7718960792112189,100.0,640.0,728.0,25.0,1364.0,409.0,10.0,33514.0,54849.0,13.0,5.0,304.0,1841.0,813.0,7.0,1000.0,2732.0,4087.0,1048.0,12286.0,356.0,2056.0,1293.6610607999999
164619.0,4195.0,12101.0,100.0,1657.0,0.0,7893.0,618.0,250.0,28.0,9206.0,3800.0,60.0,2200.0,233672.0,1000.0,5.0,949.0,1562.0,100.0,28.0,25000.0,25000.0,1600.0,1048.0,2000.0,8000.0,200.0,1291.15558425
20.0,124377.0,4346.0,100.0,30.0,1.0,6684.0,658.0,250.0,2.0,7998.0,911.0,2.0,2200.0,2000.0,183.0,5.0,1628.0,6322.0,100.0,2.0,1000.0,25000.0,25000.0,1728.0,2000.0,100.0,15000.0,1290.65565307
30207.0,28002.0,1353.0,427.0,207.0,0.0,2517.0,10.0,870.0,2.0,562.0,601.0,60.0,2610.0,7326.0,73.0,16928.0,108.0,6559.0,2282.0,28.0,1200.0,13163.0,2611.0,2165.0,8392.0,2323.0,1075.0,1290.32258065
20.0,20.0,2670.0,100.0,134.0,0.19899426216080654,533.0,669.0,2154.0,18.0,1097.0,132.0,45.0,5935.0,28977.0,69.0,3237.0,856.0,4220.0,1071.0,13.0,1536.0,2962.0,2708.0,1075.0,23788.0,100.0,200.0,1288.49375081
113879.0,5940.0,1159.0,100.0,938.0,0.0,100.0,10.0,2142.0,19.0,80.0,2081.0,60.0,155790.0,2000.0,1000.0,190.0,861.0,15894.0,100.0,2.0,1953.0,15192.0,2228.0,1048.0,17514.0,100.0,200.0,1287.83000644
