write_request_timeout_in_ms,read_request_timeout_in_ms,commitlog_total_space_in_mb,key_cache_size_in_mb,commitlog_segment_size_in_mb,dynamic_snitch_badness_threshold,index_summary_capacity_in_mb,key_cache_save_period,file_cache_size_in_mb,thrift_framed_transport_size_in_mb,memtable_heap_space_in_mb,concurrent_writes,index_summary_resize_interval_in_minutes,commitlog_sync_period_in_ms,range_request_timeout_in_ms,rpc_min_threads,batch_size_warn_threshold_in_kb,concurrent_reads,column_index_size_in_kb,dynamic_snitch_update_interval_in_ms,memtable_flush_writers,request_timeout_in_ms,cas_contention_timeout_in_ms,permissions_validity_in_ms,rpc_max_threads,truncate_request_timeout_in_ms,stream_throughput_outbound_megabits_per_sec,memtable_offheap_space_in_mb,PERF
168128.0,117514.0,1839.0,817.0,225.0,0.4333822830041785,11883.0,6255.0,4957.0,14.0,1279.0,688.0,35.0,35296.0,25983.0,378.0,45189.0,915.0,4344.0,11364.0,23.0,8833.0,12034.0,15722.0,1419.0,64497.0,4519.0,9425.0,1373.3724365234375
166450.0,120665.0,1981.0,902.0,162.0,0.4172395703464687,11902.0,5977.0,5519.0,14.0,1301.0,658.0,33.0,40097.0,26403.0,380.0,46876.0,907.0,3705.0,10918.0,22.0,8310.0,12009.0,15211.0,1408.0,61764.0,4777.0,9739.0,1371.3563232421875
148125.0,121938.0,1980.0,1042.0,120.0,0.4564501674379814,12426.0,5309.0,5533.0,16.0,1339.0,652.0,34.0,43603.0,26475.0,325.0,47831.0,942.0,3360.0,9277.0,24.0,8625.0,10599.0,16843.0,1387.0,60199.0,5204.0,10004.0,1367.52197265625
144914.0,120859.0,1932.0,1077.0,137.0,0.4632336573023932,12438.0,5353.0,5413.0,16.0,1324.0,661.0,34.0,43341.0,26437.0,317.0,47842.0,955.0,3689.0,9161.0,24.0,8735.0,10408.0,17101.0,1378.0,60806.0,5206.0,9988.0,1366.5941162109375
131432.0,121442.0,1929.0,1311.0,149.0,0.4666862167428973,12356.0,5351.0,5578.0,17.0,1306.0,665.0,33.0,46125.0,27426.0,289.0,49145.0,991.0,4584.0,8457.0,24.0,8582.0,9848.0,17268.0,1325.0,61108.0,5394.0,10218.0,1363.341552734375
133642.0,123576.0,1928.0,1287.0,113.0,0.4588284840966965,12581.0,5215.0,5691.0,17.0,1229.0,649.0,33.0,47901.0,25913.0,298.0,49889.0,981.0,3867.0,8456.0,23.0,8374.0,9751.0,17293.0,1329.0,59592.0,5490.0,10310.0,1362.5394287109375
120392.0,120447.0,1934.0,1405.0,150.0,0.4935222459900497,12501.0,5068.0,5542.0,18.0,1384.0,671.0,34.0,47107.0,28517.0,254.0,49194.0,1016.0,4861.0,7548.0,24.0,8866.0,9156.0,18121.0,1312.0,61197.0,5580.0,10305.0,1359.9285888671875
114437.0,122703.0,1934.0,1435.0,102.0,0.504427602517604,12899.0,4667.0,5617.0,18.0,1343.0,656.0,34.0,49816.0,27356.0,237.0,50137.0,1022.0,4105.0,6854.0,25.0,8865.0,8486.0,18853.0,1308.0,59298.0,5827.0,10483.0,1356.9644775390625
117073.0,125218.0,1922.0,1428.0,71.0,0.4888342083653169,13044.0,4642.0,5736.0,18.0,1233.0,641.0,33.0,51591.0,25679.0,251.0,51105.0,1013.0,3529.0,7021.0,24.0,8566.0,8492.0,18656.0,1305.0,57938.0,5883.0,10584.0,1356.5360107421875
91869.0,128890.0,2008.0,1834.0,30.0,0.4958183522804613,13236.0,4135.0,6354.0,20.0,1213.0,619.0,32.0,60568.0,26694.0,198.0,54662.0,1068.0,3849.0,5137.0,24.0,8083.0,7146.0,19206.0,1224.0,55226.0,6507.0,11234.0,1347.57470703125
