write_request_timeout_in_ms,read_request_timeout_in_ms,commitlog_total_space_in_mb,key_cache_size_in_mb,commitlog_segment_size_in_mb,dynamic_snitch_badness_threshold,index_summary_capacity_in_mb,key_cache_save_period,file_cache_size_in_mb,thrift_framed_transport_size_in_mb,memtable_heap_space_in_mb,concurrent_writes,index_summary_resize_interval_in_minutes,commitlog_sync_period_in_ms,range_request_timeout_in_ms,rpc_min_threads,batch_size_warn_threshold_in_kb,concurrent_reads,column_index_size_in_kb,dynamic_snitch_update_interval_in_ms,memtable_flush_writers,request_timeout_in_ms,cas_contention_timeout_in_ms,permissions_validity_in_ms,rpc_max_threads,truncate_request_timeout_in_ms,stream_throughput_outbound_megabits_per_sec,memtable_offheap_space_in_mb,PERF
51990.0,201114.0,5848.0,5494.0,1160.0,0.2346238839422785,14670.0,149.0,8697.0,13.0,2860.0,803.0,5.0,12341.0,242789.0,483.0,82154.0,1663.0,3027.0,6689.0,23.0,25000.0,1529.0,2076.0,1632.0,34491.0,1593.0,10922.0,1396.5584716796875
41334.0,191057.0,5836.0,5286.0,1056.0,0.27614863720099003,14214.0,99.0,8476.0,12.0,2993.0,681.0,7.0,10510.0,240866.0,477.0,87268.0,1542.0,3416.0,7576.0,24.0,25000.0,1633.0,1970.0,1502.0,50015.0,1593.0,11528.0,1396.526123046875
48904.0,198245.0,5830.0,5393.0,1139.0,0.2379905195280483,14477.0,93.0,8662.0,13.0,2766.0,779.0,6.0,11158.0,243290.0,477.0,83533.0,1639.0,2903.0,6825.0,24.0,25000.0,1332.0,2003.0,1595.0,37581.0,1603.0,11081.0,1396.1954345703125
60548.0,212949.0,5819.0,5681.0,1240.0,0.20771852511910266,14991.0,66.0,8778.0,14.0,2732.0,942.0,5.0,13326.0,240534.0,489.0,77295.0,1775.0,3176.0,5981.0,22.0,25000.0,1220.0,2108.0,1748.0,20651.0,1594.0,10310.0,1395.9078369140625
54358.0,205050.0,5782.0,5533.0,1178.0,0.23092694791324456,14650.0,147.0,8639.0,13.0,2817.0,854.0,6.0,12713.0,240202.0,481.0,80229.0,1686.0,3091.0,6538.0,23.0,25000.0,1413.0,2096.0,1671.0,30215.0,1604.0,10710.0,1395.8565673828125
52868.0,204732.0,5781.0,5526.0,1165.0,0.2363641151770575,14604.0,130.0,8589.0,13.0,2837.0,863.0,6.0,11944.0,238917.0,483.0,80612.0,1679.0,3478.0,6583.0,23.0,25000.0,1306.0,2040.0,1653.0,32366.0,1601.0,10764.0,1395.8316650390625
62059.0,214689.0,5771.0,5721.0,1240.0,0.2143418677572076,14982.0,125.0,8703.0,14.0,2821.0,949.0,5.0,14565.0,238132.0,487.0,76210.0,1770.0,3179.0,6063.0,22.0,25000.0,1435.0,2194.0,1774.0,19118.0,1598.0,10202.0,1395.69677734375
53534.0,204264.0,5725.0,5518.0,1166.0,0.2371734816529293,14521.0,224.0,8531.0,13.0,2850.0,865.0,6.0,12503.0,238094.0,479.0,79948.0,1669.0,3306.0,6607.0,23.0,25000.0,1404.0,2089.0,1665.0,31461.0,1613.0,10736.0,1395.554443359375
65777.0,218725.0,5754.0,5820.0,1261.0,0.2138939097214707,15000.0,153.0,8697.0,14.0,2908.0,973.0,5.0,16295.0,236457.0,490.0,74404.0,1794.0,3154.0,5990.0,21.0,25000.0,1675.0,2299.0,1826.0,14453.0,1594.0,9976.0,1395.3680419921875
63315.0,218345.0,5809.0,5767.0,1257.0,0.2071298236377148,15000.0,10.0,8768.0,14.0,2761.0,987.0,6.0,14090.0,237961.0,493.0,75562.0,1805.0,3420.0,5861.0,22.0,25000.0,1207.0,2145.0,1788.0,16783.0,1589.0,10071.0,1395.28564453125
