write_request_timeout_in_ms,read_request_timeout_in_ms,commitlog_total_space_in_mb,key_cache_size_in_mb,commitlog_segment_size_in_mb,dynamic_snitch_badness_threshold,index_summary_capacity_in_mb,key_cache_save_period,file_cache_size_in_mb,thrift_framed_transport_size_in_mb,memtable_heap_space_in_mb,concurrent_writes,index_summary_resize_interval_in_minutes,commitlog_sync_period_in_ms,range_request_timeout_in_ms,rpc_min_threads,batch_size_warn_threshold_in_kb,concurrent_reads,column_index_size_in_kb,dynamic_snitch_update_interval_in_ms,memtable_flush_writers,request_timeout_in_ms,cas_contention_timeout_in_ms,permissions_validity_in_ms,rpc_max_threads,truncate_request_timeout_in_ms,stream_throughput_outbound_megabits_per_sec,memtable_offheap_space_in_mb,PERF
202593.0,91819.0,7861.0,4086.0,1030.0,0.40748078845138225,5993.0,9380.0,3475.0,16.0,4346.0,1632.0,4.0,97190.0,157135.0,953.0,4791.0,1110.0,39726.0,2720.0,21.0,10020.0,8742.0,9638.0,2202.0,163995.0,850.0,13511.0,1234.2631449
3330.0,84314.0,1608.0,3566.0,1904.0,0.6140129246974968,14570.0,7566.0,4643.0,4.0,7354.0,3451.0,30.0,203651.0,83236.0,146.0,49165.0,677.0,30569.0,2487.0,15.0,10324.0,10717.0,15215.0,2928.0,138816.0,5353.0,11221.0,1243.16260567
209640.0,226216.0,244.0,7658.0,915.0,0.12305754955233272,12325.0,9578.0,2650.0,19.0,7584.0,63.0,25.0,195804.0,81256.0,313.0,56787.0,191.0,1086.0,8936.0,11.0,3497.0,11450.0,10882.0,1622.0,17454.0,5714.0,8237.0,1267.58778045
90233.0,219854.0,5416.0,8683.0,275.0,0.28979294759002205,1478.0,8839.0,1969.0,9.0,4482.0,2642.0,46.0,65982.0,129497.0,832.0,35908.0,1402.0,26640.0,13102.0,6.0,22025.0,14359.0,21527.0,2525.0,129262.0,7584.0,6854.0,1260.23944549
163589.0,137412.0,3883.0,10142.0,1794.0,0.1974246708695171,8264.0,6389.0,11637.0,24.0,2749.0,252.0,19.0,127477.0,44322.0,556.0,83979.0,1924.0,21455.0,14848.0,14.0,2302.0,20686.0,8042.0,3422.0,150692.0,3763.0,3215.0,1212.41513094
202964.0,11068.0,4640.0,9780.0,470.0,0.7692686638546017,9393.0,782.0,612.0,5.0,7844.0,332.0,6.0,232876.0,74090.0,68.0,97020.0,730.0,10008.0,19101.0,2.0,15473.0,11016.0,14588.0,3795.0,165267.0,1164.0,6945.0,1274.5347948
92865.0,112538.0,1805.0,13177.0,460.0,0.6555078184915537,11040.0,7907.0,9064.0,26.0,8097.0,1193.0,49.0,224655.0,20769.0,964.0,61516.0,618.0,11385.0,8180.0,18.0,3003.0,24242.0,22742.0,3304.0,95410.0,3918.0,13714.0,1268.87450831
83245.0,31661.0,14258.0,13124.0,814.0,0.6478689579425789,9824.0,2453.0,5055.0,7.0,10347.0,391.0,14.0,197527.0,112671.0,742.0,45716.0,1701.0,46714.0,5511.0,20.0,15161.0,12588.0,6090.0,2852.0,229639.0,5427.0,12586.0,1256.91302162
186192.0,8599.0,13888.0,369.0,522.0,0.574066474409294,13929.0,12133.0,2745.0,9.0,3407.0,3532.0,36.0,219903.0,236426.0,159.0,74441.0,1488.0,3958.0,3479.0,19.0,4437.0,14258.0,15658.0,1382.0,223667.0,2874.0,5116.0,1232.13405619
87024.0,29203.0,9487.0,1349.0,416.0,0.8793400250661236,8436.0,3918.0,11343.0,12.0,14172.0,676.0,46.0,83983.0,162189.0,272.0,78442.0,1351.0,23493.0,17990.0,11.0,24877.0,6854.0,5164.0,3663.0,187678.0,3983.0,8444.0,1270.97102186
213545.0,188749.0,8983.0,14075.0,758.0,0.04028730140747805,4090.0,995.0,11194.0,5.0,12885.0,1907.0,60.0,131013.0,51335.0,345.0,67965.0,487.0,32135.0,15486.0,20.0,3566.0,9088.0,20940.0,2247.0,119354.0,6307.0,2661.0,1272.75041364
49175.0,203114.0,11572.0,2368.0,1283.0,0.13499744636734123,2112.0,10167.0,7972.0,14.0,10108.0,1378.0,11.0,233124.0,154715.0,576.0,89999.0,1329.0,10509.0,8839.0,25.0,19031.0,5790.0,11977.0,1080.0,201841.0,225.0,13569.0,1269.357705
94424.0,223496.0,6870.0,4823.0,369.0,0.4117028209211929,11183.0,508.0,8127.0,8.0,13431.0,338.0,43.0,81363.0,10814.0,157.0,50695.0,897.0,5887.0,13145.0,25.0,9359.0,20637.0,6665.0,2717.0,164683.0,2234.0,4740.0,1200.19203072
215531.0,82370.0,14990.0,13802.0,191.0,0.5693919024456174,13919.0,11706.0,1289.0,26.0,2524.0,1807.0,20.0,95607.0,35712.0,307.0,76135.0,1901.0,10157.0,17233.0,13.0,4386.0,20711.0,15757.0,1072.0,7610.0,3868.0,2570.0,1234.11082315
152401.0,118316.0,4362.0,11765.0,329.0,0.17721141434055965,12382.0,6536.0,748.0,12.0,5440.0,3502.0,46.0,155022.0,218161.0,841.0,52111.0,512.0,47705.0,10048.0,14.0,23728.0,24959.0,6956.0,2687.0,114447.0,2036.0,6734.0,1240.84874054
54264.0,13167.0,13744.0,13324.0,789.0,0.18684290025600403,7347.0,9343.0,1722.0,6.0,3055.0,2825.0,18.0,215397.0,78495.0,580.0,79860.0,786.0,57876.0,5757.0,2.0,1417.0,23188.0,9033.0,2747.0,112035.0,4563.0,8828.0,1267.7484787
94029.0,238929.0,3430.0,884.0,85.0,0.8906553607272715,5037.0,11619.0,3918.0,6.0,2923.0,541.0,36.0,54171.0,99252.0,270.0,26945.0,1341.0,33363.0,17739.0,20.0,11076.0,15775.0,14887.0,1282.0,138029.0,2724.0,8844.0,1225.49019608
249102.0,24805.0,3807.0,525.0,561.0,0.10825583783404247,4846.0,6647.0,9243.0,14.0,4281.0,3334.0,17.0,148403.0,17952.0,962.0,73546.0,1326.0,33825.0,4270.0,4.0,17495.0,5100.0,3951.0,3139.0,85314.0,7754.0,13898.0,1253.13283208
17792.0,40937.0,3440.0,222.0,1869.0,0.09449981803666307,11011.0,2836.0,6061.0,16.0,1523.0,2423.0,25.0,94198.0,231709.0,428.0,57853.0,1522.0,1588.0,12833.0,20.0,24636.0,10422.0,16980.0,1210.0,198781.0,2615.0,4155.0,1238.85034688
178278.0,195252.0,3754.0,2992.0,157.0,0.5044838462433882,9415.0,5853.0,8505.0,22.0,7979.0,557.0,16.0,184546.0,105018.0,394.0,20765.0,444.0,33995.0,21284.0,10.0,13502.0,9002.0,20076.0,2454.0,164504.0,7227.0,7734.0,1252.8188424
113218.0,139645.0,7932.0,3000.0,1702.0,0.06937302992433936,3960.0,9878.0,9022.0,2.0,12914.0,3731.0,56.0,203392.0,60845.0,997.0,59562.0,1259.0,54899.0,22777.0,12.0,4225.0,11674.0,19043.0,2341.0,73569.0,6203.0,11774.0,1214.77162293
209276.0,55166.0,12355.0,14506.0,630.0,0.2999475735632223,9277.0,8445.0,13274.0,6.0,4636.0,3442.0,10.0,140543.0,237041.0,23.0,73827.0,150.0,25934.0,11539.0,10.0,1921.0,20419.0,6463.0,3773.0,207381.0,1305.0,11254.0,1261.03404792
226938.0,228560.0,11202.0,3556.0,570.0,0.14923952243171668,13566.0,634.0,2210.0,17.0,1414.0,1894.0,26.0,181092.0,209954.0,254.0,58476.0,1324.0,45967.0,21523.0,19.0,14675.0,1751.0,5256.0,2137.0,87322.0,146.0,8273.0,1269.19659855
