write_request_timeout_in_ms,read_request_timeout_in_ms,commitlog_total_space_in_mb,key_cache_size_in_mb,commitlog_segment_size_in_mb,dynamic_snitch_badness_threshold,index_summary_capacity_in_mb,key_cache_save_period,file_cache_size_in_mb,thrift_framed_transport_size_in_mb,memtable_heap_space_in_mb,concurrent_writes,index_summary_resize_interval_in_minutes,commitlog_sync_period_in_ms,range_request_timeout_in_ms,rpc_min_threads,batch_size_warn_threshold_in_kb,concurrent_reads,column_index_size_in_kb,dynamic_snitch_update_interval_in_ms,memtable_flush_writers,request_timeout_in_ms,cas_contention_timeout_in_ms,permissions_validity_in_ms,rpc_max_threads,truncate_request_timeout_in_ms,stream_throughput_outbound_megabits_per_sec,memtable_offheap_space_in_mb,PERF
10164,7223,550,979,82,0.1497927342751908,378,10,3049,23,1140,20,57,19580,12551,10,6039,340,2861,169,20,2979,2547,6012,1048,2000,100,1310,1240.23316383
10136,7110,813,963,92,0.3916724154750666,236,10,2644,19,1164,20,45,17121,14316,10,5786,258,2971,518,21,2932,2540,4576,1048,2000,100,1285,1270.80950566
61794,66734,200,100,2024,0,15000,14400,15000,28,15000,3800,60,250000,250000,90,5,2000,64,5498,2,1000,900,25000,1048,250000,8000,200,1286.33907898
56269,61965,200,100,2024,0,15000,14400,15000,28,10443,2087,60,250000,250000,49,5,2000,64,7997,2,1000,900,25000,1048,250000,8000,200,1272.42651737
20,20,9256,3986,30,1,100,10,250,2,80,20,2,2200,2000,126,16345,31,5473,5751,28,25000,11659,1600,3800,2000,100,3018,1206.41814453
14262,3050,200,480,325,0,6168,3826,250,28,1851,20,60,101740,60437,10,2166,1255,3554,100,2,1000,900,13991,1048,73648,1134,933,1238.08344682
20,20,6808,3574,30,1,100,10,250,2,80,20,2,2200,2000,41,12145,31,7490,100,28,25000,9001,1600,3800,2000,100,3884,1230.61777012
10036,20,200,768,2024,0.11609708692473486,3893,1555,3179,28,1113,700,60,11679,32014,20,6115,1442,691,2893,28,11343,2579,1600,1399,33024,100,1153,1217.13729309
9985,20,200,744,2024,0.05380473269797559,4707,1782,3381,28,1082,851,60,2629,31952,59,6304,1727,64,3460,28,14334,2499,1600,1441,37600,100,1164,1273.88535032
10090,20,390,845,1971,0.25783458237452717,3054,1080,2619,28,1143,606,57,11854,28266,19,5886,1189,1407,2721,28,9044,2467,1600,1278,25375,100,1076,1263.90293225
10098,20,200,788,2024,0.14704970042730303,3841,1337,2653,28,1107,678,60,9308,31165,37,6011,1383,775,2932,28,11222,2564,1600,1337,29885,100,1143,1239.46455131
10281,20,558,786,1667,0.1752217152805836,2932,540,1484,28,1100,453,59,18585,32836,16,5595,963,1514,2119,26,8021,3059,1600,1154,19260,100,1160,1250.78173859
8726,19397,200,872,384,0,326,10,5342,28,1087,1057,60,2200,7586,245,5702,1852,403,5883,28,1737,1630,9401,1048,17402,1205,2305,1259.60448419
8692,13679,303,856,299,0.3702091972188168,924,10,3780,25,1260,685,51,2200,12630,124,5360,1257,1684,4398,28,3201,900,3346,1048,16240,863,2037,1224.58976243
8840,13359,200,865,298,0.27001409875583493,1071,10,4171,27,1245,738,57,2200,15882,132,5559,1283,1527,4574,28,2440,905,4072,1048,13316,829,1975,1260.87504728
20,198957,200,116,2024,0,100,10,15000,28,462,3800,60,2200,2000,1000,1142,2000,64,25000,28,25000,15812,25000,1048,250000,8000,15000,1258.49484017
7445,33430,200,841,598,0,100,10,6602,28,928,1533,60,2200,2000,427,5142,2000,64,8298,28,4122,2746,16094,1048,43181,2172,3359,1266.46403242
178292,182531,2855,4012,30,0.9331636434675222,100,10,4818,2,12307,3215,2,106180,232226,230,27338,149,3931,100,21,1000,900,1600,1048,4845,2956,7299,1267.26650615
136385,141827,3871,2935,30,0.7905699603366396,100,10,4276,3,9667,2413,15,93418,178300,169,21907,411,4637,100,20,1000,900,1600,1048,51464,2921,5619,1229.8610257
118609,124801,4314,2548,30,0.7438331956586792,504,10,4028,7,8433,2070,20,85271,153348,141,19527,499,5026,674,20,1951,900,1600,1194,68723,2801,4901,1281.72263522
141535,146558,3698,3040,30,0.8157231788001371,100,10,4355,2,9950,2488,12,93794,184835,178,22690,353,4433,100,20,1000,900,1600,1048,42967,2889,5860,1294.66597618
125139,130659,4053,2624,30,0.7590719328727142,100,10,4145,5,8935,2184,18,88894,163730,153,20529,456,4667,100,20,1000,900,1600,1115,60842,2869,5203,1231.37544637
166304,170540,3190,3641,30,0.8853462113612822,100,10,4724,2,11550,2955,4,103067,216760,214,25978,229,4082,100,21,1000,900,1600,1048,19348,2991,6848,1271.61749746
111978,118046,4435,2319,30,0.7172161681205844,1273,210,3968,8,8057,1930,23,84100,145832,134,18787,539,5007,1360,20,3153,971,1600,1253,75902,2834,4662,1285.84287
88868,95732,5031,1753,102,0.6404379144124285,3761,2118,3667,13,6566,1489,31,76437,115258,99,15757,684,5472,3712,19,7400,3811,4190,1488,101811,2792,3726,1217.28545344
111548,117782,4385,2326,30,0.7165564627368338,1274,239,3913,8,8087,1949,23,84729,146469,133,18606,544,4990,1324,19,3068,961,1600,1252,76064,2840,4625,1208.02126117
116919,123049,4323,2467,30,0.7311420264577053,805,10,3997,7,8413,2047,21,86574,152915,141,19318,522,4984,861,20,2275,900,1600,1209,71723,2862,4832,1247.97204543
