write_request_timeout_in_ms,read_request_timeout_in_ms,commitlog_total_space_in_mb,key_cache_size_in_mb,commitlog_segment_size_in_mb,dynamic_snitch_badness_threshold,index_summary_capacity_in_mb,key_cache_save_period,file_cache_size_in_mb,thrift_framed_transport_size_in_mb,memtable_heap_space_in_mb,concurrent_writes,index_summary_resize_interval_in_minutes,commitlog_sync_period_in_ms,range_request_timeout_in_ms,rpc_min_threads,batch_size_warn_threshold_in_kb,concurrent_reads,column_index_size_in_kb,dynamic_snitch_update_interval_in_ms,memtable_flush_writers,request_timeout_in_ms,cas_contention_timeout_in_ms,permissions_validity_in_ms,rpc_max_threads,truncate_request_timeout_in_ms,stream_throughput_outbound_megabits_per_sec,memtable_offheap_space_in_mb,PERF
100785.0,81470.0,7037.0,6390.0,1171.0,1.0,10329.0,3610.0,2865.0,19.0,3870.0,3135.0,2.0,88950.0,34545.0,698.0,26664.0,225.0,20186.0,14315.0,23.0,1000.0,8240.0,17201.0,2049.0,137066.0,4240.0,3819.0,1305.82397493
95289.0,20.0,200.0,4463.0,425.0,1.0,15000.0,4694.0,250.0,9.0,11737.0,1696.0,22.0,2892.0,2000.0,1000.0,8478.0,904.0,64.0,15391.0,21.0,3130.0,900.0,1600.0,3800.0,2000.0,1085.0,200.0,1298.7012987
141535.0,146558.0,3698.0,3040.0,30.0,0.8157231788001371,100.0,10.0,4355.0,2.0,9950.0,2488.0,12.0,93794.0,184835.0,178.0,22690.0,353.0,4433.0,100.0,20.0,1000.0,900.0,1600.0,1048.0,42967.0,2889.0,5860.0,1294.66597618
69899.0,22693.0,1686.0,339.0,138.0,0.8121084075232285,100.0,1526.0,2181.0,11.0,878.0,211.0,29.0,11718.0,20455.0,10.0,2043.0,323.0,11130.0,100.0,15.0,4842.0,900.0,3217.0,1048.0,12988.0,577.0,200.0,1290.32258065
723.0,20.0,1035.0,100.0,107.0,1.0,243.0,10.0,1818.0,24.0,709.0,126.0,16.0,11015.0,9518.0,10.0,3271.0,151.0,2410.0,100.0,10.0,5950.0,900.0,1600.0,1101.0,15829.0,627.0,200.0,1284.68653649
97445.0,78605.0,6682.0,6036.0,1138.0,1.0,9941.0,3403.0,2689.0,18.0,3778.0,2973.0,2.0,86420.0,32574.0,670.0,25985.0,250.0,18768.0,14003.0,23.0,1000.0,7757.0,16380.0,2003.0,132067.0,4126.0,3745.0,1283.36755647
13354.0,8008.0,916.0,471.0,157.0,0.3683591594907932,723.0,356.0,542.0,9.0,823.0,121.0,31.0,12959.0,11753.0,10.0,3453.0,303.0,2199.0,457.0,21.0,2452.0,1434.0,1845.0,1048.0,16169.0,560.0,1313.0,1282.70908158
9874.0,7608.0,200.0,440.0,124.0,0.0,687.0,269.0,623.0,2.0,424.0,127.0,60.0,12695.0,11425.0,713.0,3452.0,31.0,2217.0,960.0,22.0,1000.0,2695.0,1600.0,1048.0,11247.0,487.0,200.0,1281.88693757
13260.0,8053.0,1149.0,470.0,149.0,0.4065408072160991,718.0,374.0,541.0,10.0,827.0,121.0,33.0,13078.0,11788.0,10.0,3453.0,247.0,2202.0,497.0,19.0,2703.0,1383.0,1892.0,1048.0,15349.0,556.0,1273.0,1281.06584678
109807.0,94199.0,8148.0,7332.0,1362.0,1.0,12200.0,4127.0,3259.0,22.0,3742.0,3630.0,2.0,103699.0,37823.0,811.0,31358.0,32.0,23140.0,16304.0,25.0,1000.0,9218.0,19690.0,2196.0,159605.0,4838.0,3617.0,1280.73770492
