write_request_timeout_in_ms,read_request_timeout_in_ms,commitlog_total_space_in_mb,key_cache_size_in_mb,commitlog_segment_size_in_mb,dynamic_snitch_badness_threshold,index_summary_capacity_in_mb,key_cache_save_period,file_cache_size_in_mb,thrift_framed_transport_size_in_mb,memtable_heap_space_in_mb,concurrent_writes,index_summary_resize_interval_in_minutes,commitlog_sync_period_in_ms,range_request_timeout_in_ms,rpc_min_threads,batch_size_warn_threshold_in_kb,concurrent_reads,column_index_size_in_kb,dynamic_snitch_update_interval_in_ms,memtable_flush_writers,request_timeout_in_ms,cas_contention_timeout_in_ms,permissions_validity_in_ms,rpc_max_threads,truncate_request_timeout_in_ms,stream_throughput_outbound_megabits_per_sec,memtable_offheap_space_in_mb,PERF
27328,26245,2092,100,36,0.5930065033399123,1375,10,2457,15,1836,3800,2,2200,50670,10,17818,1383,9788,5999,2,6790,900,5432,1373,11417,412,1940,1218.62052157
25084,24567,2069,100,47,0.5896208788236974,1335,10,2235,17,1704,3396,3,2200,45759,10,15729,1236,8469,5218,2,6031,900,5161,1397,11518,384,1831,1234.56790123
31516,35245,1677,100,30,0.7301396464658045,1190,10,2263,13,1806,3800,2,2200,44638,10,17586,1214,10542,5182,2,7187,900,5540,1428,11496,313,1972,1248.43945069
39465,47235,1409,100,30,0.8954365096067807,1070,10,2400,9,1968,3800,2,2200,44399,10,20889,1246,13473,5559,2,8880,900,6173,1449,11439,252,2197,1286.67009779
38690,46083,1349,100,30,0.8896234051969434,1029,10,2275,10,1900,3800,2,2200,41961,10,19866,1177,12795,5067,2,8527,900,5992,1455,11492,236,2141,1268.39167935
49241,64973,1142,100,30,1,1244,10,3343,2,2576,3800,2,2200,65836,10,28446,1767,19637,9087,2,11906,900,7483,1441,10987,305,2627,1206.70930373
111985,101463,15000,100,30,0,10503,10,15000,2,14331,3800,2,2200,250000,10,100000,2000,60000,25000,2,25000,1623,25000,1048,2000,4455,10914,1277.79197547
43672,54546,1247,100,30,0.9509042392452908,1099,10,2704,6,2179,3800,2,2200,51164,10,23595,1411,15768,6664,2,10033,900,6640,1450,11291,258,2356,1236.24675485
46976,58931,1477,100,30,0.8887045271409282,1435,10,3665,2,2697,3800,2,2200,74809,10,29876,2000,19868,10354,2,12021,900,7564,1383,10844,407,2665,1212.70919234
45511,56100,1360,100,30,0.9862180435506263,1102,10,2779,5,2226,3800,2,2200,50947,10,25007,1444,16611,6935,2,10593,900,6891,1443,11273,260,2442,1237.0113805
