write_request_timeout_in_ms,read_request_timeout_in_ms,commitlog_total_space_in_mb,key_cache_size_in_mb,commitlog_segment_size_in_mb,dynamic_snitch_badness_threshold,index_summary_capacity_in_mb,key_cache_save_period,file_cache_size_in_mb,thrift_framed_transport_size_in_mb,memtable_heap_space_in_mb,concurrent_writes,index_summary_resize_interval_in_minutes,commitlog_sync_period_in_ms,range_request_timeout_in_ms,rpc_min_threads,batch_size_warn_threshold_in_kb,concurrent_reads,column_index_size_in_kb,dynamic_snitch_update_interval_in_ms,memtable_flush_writers,request_timeout_in_ms,cas_contention_timeout_in_ms,permissions_validity_in_ms,rpc_max_threads,truncate_request_timeout_in_ms,stream_throughput_outbound_megabits_per_sec,memtable_offheap_space_in_mb,PERF
33608.0,211861.0,11503.0,3900.0,1017.0,0.4494910647887381,9808.0,11359.0,1634.0,2.0,12549.0,1655.0,46.0,2721.0,112456.0,724.0,22880.0,1892.0,54091.0,861.0,2.0,13993.0,23533.0,10520.0,1644.0,106684.0,329.0,3481.0,-1.0
109483.0,123963.0,3649.0,3539.0,466.0,0.4596034657377336,4417.0,319.0,12604.0,16.0,9663.0,722.0,59.0,215294.0,31980.0,339.0,72149.0,1431.0,56190.0,10610.0,23.0,17087.0,8211.0,15349.0,3476.0,211856.0,4091.0,8917.0,1211.2979736328125
8650.0,60700.0,12001.0,6273.0,374.0,0.548798761388153,10575.0,9715.0,5776.0,13.0,7665.0,2962.0,32.0,99648.0,123443.0,39.0,4353.0,1415.0,58992.0,14870.0,12.0,5088.0,13003.0,24580.0,3168.0,135825.0,6896.0,3636.0,-1.0
128452.0,238117.0,8751.0,6941.0,566.0,0.5479963094662489,14361.0,92.0,11808.0,23.0,13301.0,2819.0,48.0,130728.0,141216.0,431.0,5617.0,1744.0,34227.0,5076.0,15.0,12638.0,9498.0,9698.0,2529.0,156625.0,4938.0,6980.0,-1.0
7013.0,57416.0,2822.0,8808.0,1746.0,0.798438940577426,11976.0,11758.0,4015.0,23.0,10122.0,334.0,2.0,5807.0,189385.0,257.0,10953.0,1261.0,20707.0,1830.0,6.0,13657.0,4952.0,7986.0,3006.0,114766.0,2643.0,7211.0,-1.0
5928.0,96651.0,6429.0,2901.0,246.0,0.8998185003560202,7700.0,3018.0,9183.0,23.0,390.0,87.0,10.0,180327.0,41736.0,707.0,67819.0,1103.0,13285.0,24392.0,22.0,13398.0,6279.0,16775.0,2134.0,144809.0,2637.0,9538.0,1273.0343017578125
14715.0,74665.0,14524.0,13145.0,640.0,0.8585144063565593,4724.0,13526.0,11221.0,12.0,3845.0,52.0,52.0,11595.0,205214.0,962.0,57030.0,368.0,52075.0,24347.0,20.0,13212.0,10009.0,9718.0,1614.0,169189.0,3520.0,3072.0,-1.0
26123.0,166496.0,4581.0,7547.0,678.0,0.8716215074235552,13505.0,270.0,3212.0,10.0,14806.0,2978.0,21.0,54988.0,169264.0,839.0,93219.0,708.0,52951.0,17209.0,14.0,24652.0,6554.0,18575.0,1281.0,44084.0,7296.0,3351.0,-1.0
189783.0,150060.0,12648.0,5584.0,708.0,0.29121528741113467,13024.0,8701.0,14326.0,25.0,2099.0,2103.0,8.0,11898.0,20151.0,867.0,78812.0,1662.0,20496.0,15418.0,22.0,10072.0,14655.0,6834.0,1272.0,68147.0,7137.0,8553.0,-1.0
231268.0,114453.0,4302.0,11826.0,1680.0,0.012381744486666624,10089.0,1329.0,1947.0,25.0,677.0,925.0,59.0,106527.0,30658.0,175.0,24145.0,1495.0,6227.0,22778.0,11.0,24286.0,22812.0,8480.0,1745.0,120298.0,891.0,9850.0,1283.3314208984375
