write_request_timeout_in_ms,read_request_timeout_in_ms,commitlog_total_space_in_mb,key_cache_size_in_mb,commitlog_segment_size_in_mb,dynamic_snitch_badness_threshold,index_summary_capacity_in_mb,key_cache_save_period,file_cache_size_in_mb,thrift_framed_transport_size_in_mb,memtable_heap_space_in_mb,concurrent_writes,index_summary_resize_interval_in_minutes,commitlog_sync_period_in_ms,range_request_timeout_in_ms,rpc_min_threads,batch_size_warn_threshold_in_kb,concurrent_reads,column_index_size_in_kb,dynamic_snitch_update_interval_in_ms,memtable_flush_writers,request_timeout_in_ms,cas_contention_timeout_in_ms,permissions_validity_in_ms,rpc_max_threads,truncate_request_timeout_in_ms,stream_throughput_outbound_megabits_per_sec,memtable_offheap_space_in_mb,PERF
96636.0,169292.0,10814.0,7269.0,106.0,0.8673786773301833,4392.0,6259.0,14928.0,14.0,6917.0,1612.0,18.0,203815.0,59092.0,993.0,19178.0,1648.0,17649.0,11053.0,9.0,20806.0,4872.0,23937.0,1475.0,60602.0,2402.0,10440.0,1221.0602
96267.0,139425.0,7833.0,4043.0,986.0,0.17613280426510447,8017.0,306.0,9177.0,24.0,2059.0,2353.0,3.0,30460.0,151978.0,664.0,67106.0,253.0,8598.0,16013.0,20.0,6448.0,5710.0,19605.0,2356.0,144216.0,415.0,13451.0,1269.3982
19161.0,45049.0,4442.0,1530.0,1478.0,0.7756335838896893,11072.0,4848.0,4063.0,2.0,7581.0,3340.0,50.0,108136.0,143820.0,248.0,84808.0,642.0,16123.0,21503.0,11.0,10595.0,8686.0,9949.0,2307.0,166456.0,2152.0,8220.0,1287.2798
105867.0,229420.0,12520.0,1548.0,622.0,0.050257694217022315,260.0,10559.0,2739.0,28.0,2181.0,3718.0,4.0,90807.0,31656.0,853.0,84283.0,813.0,16441.0,24814.0,13.0,9544.0,14442.0,22089.0,1141.0,230207.0,2524.0,2028.0,1266.8672
125504.0,69659.0,6516.0,5880.0,215.0,0.5823841918796502,6947.0,8859.0,2427.0,13.0,4093.0,2380.0,50.0,31883.0,200629.0,589.0,40183.0,1494.0,24650.0,5276.0,12.0,14091.0,20211.0,15406.0,2545.0,95213.0,6995.0,8201.0,1229.7528
96636.0,169292.0,10814.0,7269.0,106.0,0.8673786773301833,4392.0,6259.0,14928.0,14.0,6917.0,1612.0,18.0,203815.0,59092.0,993.0,19178.0,1648.0,17649.0,11053.0,9.0,20806.0,4872.0,23937.0,1475.0,60602.0,2402.0,10440.0,1221.0602
96267.0,139425.0,7833.0,4043.0,986.0,0.17613280426510447,8017.0,306.0,9177.0,24.0,2059.0,2353.0,3.0,30460.0,151978.0,664.0,67106.0,253.0,8598.0,16013.0,20.0,6448.0,5710.0,19605.0,2356.0,144216.0,415.0,13451.0,1269.3982
19161.0,45049.0,4442.0,1530.0,1478.0,0.7756335838896893,11072.0,4848.0,4063.0,2.0,7581.0,3340.0,50.0,108136.0,143820.0,248.0,84808.0,642.0,16123.0,21503.0,11.0,10595.0,8686.0,9949.0,2307.0,166456.0,2152.0,8220.0,1287.2798
105867.0,229420.0,12520.0,1548.0,622.0,0.050257694217022315,260.0,10559.0,2739.0,28.0,2181.0,3718.0,4.0,90807.0,31656.0,853.0,84283.0,813.0,16441.0,24814.0,13.0,9544.0,14442.0,22089.0,1141.0,230207.0,2524.0,2028.0,1266.8672
125504.0,69659.0,6516.0,5880.0,215.0,0.5823841918796502,6947.0,8859.0,2427.0,13.0,4093.0,2380.0,50.0,31883.0,200629.0,589.0,40183.0,1494.0,24650.0,5276.0,12.0,14091.0,20211.0,15406.0,2545.0,95213.0,6995.0,8201.0,1229.7528
96636.0,169291.0,10814.0,7269.0,106.0,1.0,4393.0,6259.0,14928.0,15.0,6916.0,1613.0,17.0,203816.0,59093.0,994.0,19179.0,1648.0,17650.0,11054.0,9.0,20806.0,4872.0,23937.0,1475.0,60602.0,2403.0,10440.0,1228.937
96268.0,139424.0,7833.0,4043.0,985.0,1.0,8017.0,306.0,9178.0,25.0,2060.0,2352.0,4.0,30460.0,137556.0,664.0,67106.0,253.0,8597.0,16013.0,21.0,6448.0,5711.0,19605.0,2356.0,144217.0,416.0,13451.0,1264.117
19161.0,45050.0,4442.0,1530.0,1478.0,1.0,11072.0,4847.0,4063.0,2.0,7582.0,3340.0,51.0,108136.0,143821.0,248.0,84808.0,643.0,16124.0,21502.0,11.0,10594.0,8686.0,9950.0,2307.0,166456.0,2152.0,8220.0,1286.6173
105866.0,229421.0,12521.0,1548.0,623.0,0.0,260.0,10559.0,2740.0,28.0,2181.0,3719.0,4.0,90807.0,31657.0,854.0,84282.0,814.0,16441.0,24813.0,13.0,9544.0,14443.0,22089.0,1140.0,230207.0,2524.0,2027.0,1267.987
125505.0,69659.0,6516.0,5880.0,215.0,0.8184344805142405,6947.0,8859.0,2427.0,13.0,4093.0,2381.0,50.0,31883.0,200629.0,588.0,40183.0,1495.0,24651.0,5276.0,12.0,14091.0,20211.0,15406.0,2545.0,95213.0,6996.0,8201.0,1228.1674
96636.0,169291.0,15000.0,7269.0,106.0,1.0,4393.0,6259.0,14928.0,15.0,7895.0,1613.0,2.0,203816.0,59093.0,994.0,19179.0,1648.0,17650.0,11054.0,9.0,20806.0,4872.0,25000.0,1475.0,60602.0,2403.0,10440.0,1236.2253
96268.0,139424.0,7833.0,4043.0,985.0,1.0,8017.0,306.0,9178.0,25.0,2060.0,2352.0,4.0,30460.0,137556.0,664.0,67106.0,253.0,8597.0,16013.0,21.0,6448.0,5711.0,19605.0,2356.0,144217.0,416.0,13451.0,1264.117
19161.0,45050.0,4442.0,1530.0,1478.0,0.7648061967585789,11072.0,4847.0,4063.0,2.0,7582.0,3340.0,51.0,108136.0,143821.0,248.0,84808.0,643.0,16124.0,21502.0,11.0,10594.0,8686.0,9950.0,2307.0,166456.0,2152.0,8220.0,1287.2268
105866.0,229421.0,12521.0,1548.0,623.0,0.0,260.0,10559.0,2740.0,28.0,2181.0,3719.0,4.0,90807.0,31657.0,854.0,84282.0,814.0,16441.0,24813.0,13.0,9544.0,14443.0,22089.0,1140.0,230207.0,2524.0,2027.0,1267.987
125505.0,69659.0,6516.0,5880.0,215.0,0.44165618791159866,6947.0,8859.0,2427.0,13.0,4093.0,3411.0,50.0,31883.0,200629.0,588.0,40183.0,1495.0,24651.0,5276.0,12.0,14091.0,20211.0,20158.0,2545.0,95213.0,6996.0,8201.0,1231.4852
96636.0,169291.0,15000.0,7269.0,106.0,1.0,4393.0,12633.0,14928.0,15.0,7895.0,1613.0,2.0,203816.0,59093.0,994.0,19179.0,1648.0,17650.0,11054.0,9.0,20806.0,4872.0,25000.0,1475.0,60602.0,2403.0,10440.0,1228.7319
96268.0,139424.0,7833.0,4043.0,985.0,0.7645996221980458,8017.0,306.0,9178.0,25.0,2060.0,2352.0,4.0,30460.0,137556.0,664.0,67106.0,253.0,8597.0,16013.0,21.0,6448.0,5711.0,19605.0,2356.0,144217.0,416.0,13451.0,1264.3176
19161.0,45050.0,4442.0,1530.0,1478.0,0.5797253582327289,11072.0,4847.0,4063.0,2.0,7582.0,3340.0,51.0,108136.0,143821.0,248.0,84808.0,643.0,16124.0,21502.0,11.0,10594.0,8686.0,9950.0,2307.0,166456.0,2152.0,8220.0,1287.9307
105866.0,229421.0,12521.0,1548.0,623.0,0.13840965600915972,260.0,10559.0,2740.0,28.0,2181.0,3719.0,4.0,90807.0,31657.0,854.0,84282.0,814.0,16441.0,24813.0,13.0,9544.0,14443.0,22089.0,1140.0,230207.0,2524.0,2027.0,1264.748
125505.0,69659.0,6516.0,5880.0,215.0,0.2434680668451483,6947.0,8859.0,2427.0,2.0,4093.0,3411.0,50.0,31883.0,200629.0,588.0,40183.0,1495.0,24651.0,5276.0,12.0,14091.0,20211.0,20158.0,2545.0,102385.0,6996.0,8201.0,1223.2642
96636.0,169291.0,15000.0,7269.0,106.0,0.7608750719128027,4393.0,12633.0,14928.0,15.0,7895.0,1613.0,2.0,203816.0,59093.0,994.0,19179.0,1648.0,19051.0,5000.0,9.0,20806.0,4872.0,25000.0,1475.0,60602.0,2403.0,10440.0,1220.953
96268.0,139424.0,7833.0,4043.0,985.0,0.9562310757201284,8017.0,306.0,9178.0,25.0,2060.0,2352.0,11.0,30460.0,137556.0,664.0,67106.0,253.0,8597.0,16013.0,21.0,6448.0,5711.0,19605.0,2356.0,144217.0,416.0,13451.0,1262.3013
19161.0,45050.0,4442.0,1530.0,1478.0,0.7161324444737004,11072.0,4847.0,4063.0,2.0,7582.0,3340.0,51.0,108136.0,143821.0,248.0,84808.0,643.0,16124.0,21502.0,11.0,10594.0,8686.0,9950.0,2307.0,166456.0,2152.0,8220.0,1287.353
105866.0,229421.0,12521.0,1548.0,623.0,0.1881084421245477,260.0,10559.0,2740.0,28.0,2181.0,3719.0,4.0,90807.0,31657.0,854.0,84282.0,814.0,16441.0,24813.0,13.0,9544.0,14443.0,22089.0,1140.0,230207.0,2524.0,2027.0,1263.4855
125505.0,69659.0,6516.0,5880.0,215.0,0.5717398107635923,6947.0,8859.0,2427.0,2.0,4093.0,3411.0,50.0,31883.0,200629.0,588.0,40183.0,1495.0,38511.0,5276.0,12.0,14091.0,20211.0,20158.0,2545.0,86754.0,6996.0,8201.0,1211.5767
96636.0,169291.0,15000.0,7269.0,106.0,0.4519222270652842,4393.0,12633.0,14928.0,15.0,5535.0,1613.0,2.0,203816.0,59093.0,994.0,19179.0,1648.0,19051.0,5000.0,9.0,20806.0,4872.0,25000.0,1475.0,60602.0,2403.0,10440.0,1222.7085
96268.0,139424.0,7833.0,4043.0,985.0,1.0,8017.0,306.0,9178.0,25.0,2060.0,2352.0,11.0,30460.0,137556.0,664.0,67106.0,253.0,8597.0,16013.0,21.0,6448.0,5711.0,19605.0,2356.0,144217.0,416.0,13451.0,1263.1033
19161.0,45050.0,4442.0,1530.0,1478.0,0.8856962921321472,11072.0,4847.0,4063.0,2.0,7582.0,3340.0,51.0,108136.0,143821.0,248.0,84808.0,643.0,16124.0,21502.0,11.0,10594.0,8686.0,9950.0,2307.0,166456.0,2152.0,8220.0,1286.9136
105866.0,229421.0,12521.0,1548.0,623.0,0.31605158521210036,260.0,10559.0,2740.0,28.0,2181.0,3719.0,4.0,90807.0,31657.0,854.0,96318.0,814.0,16441.0,24813.0,13.0,9544.0,14443.0,22089.0,1140.0,230207.0,2524.0,2027.0,1258.7269
125505.0,69659.0,6516.0,5880.0,215.0,0.7150219338348178,6947.0,10319.0,2427.0,2.0,4093.0,3411.0,50.0,31883.0,200629.0,588.0,40183.0,1495.0,38511.0,5276.0,12.0,14091.0,20211.0,20158.0,3800.0,86754.0,6996.0,8201.0,1205.6989
96636.0,169291.0,15000.0,7269.0,106.0,0.49411658244496276,4393.0,12633.0,14928.0,15.0,5535.0,1613.0,2.0,203816.0,59093.0,994.0,19179.0,1648.0,19051.0,5000.0,9.0,20806.0,4872.0,25000.0,1475.0,60602.0,2403.0,10440.0,1222.4064
96268.0,139424.0,7833.0,4043.0,985.0,1.0,8017.0,306.0,9178.0,25.0,2060.0,2352.0,11.0,30460.0,137556.0,664.0,67106.0,253.0,8597.0,16013.0,21.0,6448.0,5711.0,19605.0,2356.0,144217.0,416.0,13451.0,1263.1033
19161.0,45050.0,4442.0,1530.0,1478.0,0.7428603187772647,11072.0,4847.0,4063.0,2.0,7582.0,3340.0,51.0,108136.0,143821.0,248.0,84808.0,643.0,16124.0,21502.0,11.0,10594.0,8686.0,9950.0,2307.0,166456.0,2152.0,8220.0,1287.2837
105866.0,229421.0,12521.0,1548.0,623.0,0.35866648318575234,260.0,10559.0,2740.0,28.0,2181.0,3719.0,4.0,90807.0,31657.0,854.0,96318.0,814.0,16441.0,24813.0,13.0,9544.0,14443.0,22089.0,1140.0,230207.0,2524.0,2027.0,1257.6204
125505.0,69659.0,12388.0,5880.0,215.0,0.7274487882393029,5869.0,10319.0,2427.0,2.0,4093.0,3411.0,50.0,31883.0,200629.0,588.0,40183.0,2000.0,38511.0,5276.0,12.0,14091.0,20211.0,20158.0,3800.0,86754.0,6996.0,8201.0,1202.0697
96636.0,169291.0,9131.0,7269.0,106.0,0.38807365029945484,4393.0,12633.0,14928.0,15.0,5535.0,1613.0,2.0,203816.0,59093.0,994.0,19179.0,876.0,19051.0,5000.0,9.0,24019.0,4872.0,25000.0,1475.0,60602.0,2403.0,10440.0,1225.6316
96268.0,139424.0,7833.0,4043.0,985.0,0.9052867684417354,8017.0,306.0,9178.0,25.0,2060.0,2352.0,11.0,50316.0,137556.0,664.0,67106.0,253.0,8597.0,16013.0,21.0,6448.0,5711.0,19605.0,2356.0,144217.0,416.0,13451.0,1262.4679
19161.0,45050.0,4442.0,1530.0,1478.0,0.6737493832170239,11072.0,4847.0,4063.0,2.0,7582.0,3340.0,51.0,108136.0,143821.0,248.0,84808.0,643.0,16124.0,21502.0,11.0,10594.0,8686.0,9950.0,2307.0,166456.0,2152.0,8220.0,1287.4828
105866.0,229421.0,12521.0,1548.0,623.0,0.3434703597649187,260.0,10559.0,2740.0,28.0,2181.0,3719.0,4.0,90807.0,90879.0,854.0,96318.0,814.0,16441.0,24813.0,13.0,9544.0,14443.0,22089.0,1140.0,230207.0,2524.0,2027.0,1264.4751
125505.0,69659.0,12388.0,5880.0,215.0,0.7941126595716714,5869.0,14400.0,2427.0,2.0,4093.0,3411.0,50.0,31883.0,200629.0,588.0,40183.0,2000.0,38511.0,5276.0,12.0,14091.0,20211.0,20158.0,3800.0,86754.0,6996.0,8201.0,1201.1173
130435.0,169291.0,9131.0,7269.0,106.0,0.2992908159301966,4393.0,12633.0,14928.0,15.0,5535.0,1613.0,2.0,203816.0,59093.0,994.0,19179.0,876.0,19051.0,5000.0,14.0,24019.0,4872.0,25000.0,1475.0,60602.0,2403.0,10440.0,1229.8728
96268.0,139424.0,7833.0,4043.0,985.0,0.8362464028739083,8017.0,306.0,9178.0,25.0,2060.0,2395.0,11.0,50316.0,137556.0,664.0,67106.0,253.0,8597.0,16013.0,21.0,6448.0,5711.0,19605.0,2356.0,144217.0,416.0,13451.0,1262.0853
19161.0,45050.0,4442.0,1530.0,1478.0,0.7250877745085776,11072.0,4847.0,4063.0,2.0,7582.0,3340.0,51.0,108136.0,143821.0,248.0,84808.0,643.0,16124.0,21502.0,11.0,10594.0,8686.0,9950.0,2307.0,166456.0,2152.0,8220.0,1287.3298
105866.0,229421.0,12521.0,1548.0,623.0,0.3978035290270433,260.0,10559.0,2740.0,28.0,2181.0,3719.0,2.0,90807.0,2000.0,854.0,96318.0,814.0,16441.0,24813.0,13.0,9544.0,14443.0,22089.0,1140.0,230207.0,2524.0,2027.0,1254.2471
229559.0,69659.0,12388.0,5880.0,215.0,0.7442791630256125,5869.0,14400.0,2427.0,14.0,4093.0,3411.0,50.0,134069.0,200629.0,588.0,40183.0,2000.0,10022.0,5276.0,12.0,14091.0,20211.0,20158.0,3800.0,86754.0,6996.0,8201.0,1212.3495
130435.0,169291.0,9131.0,7269.0,106.0,0.3715394517948796,4393.0,12633.0,14928.0,15.0,5535.0,1613.0,2.0,203816.0,59093.0,994.0,19179.0,876.0,19051.0,5000.0,14.0,24019.0,4872.0,25000.0,1475.0,60602.0,2403.0,10440.0,1229.2695
96268.0,139424.0,7833.0,4043.0,985.0,0.7954161885199816,8017.0,306.0,9178.0,25.0,2060.0,2395.0,11.0,50316.0,137556.0,664.0,67106.0,253.0,8597.0,16013.0,21.0,6448.0,5711.0,19605.0,2356.0,144217.0,416.0,13451.0,1262.4266
19161.0,45050.0,4442.0,1530.0,1478.0,0.7787788738120427,11072.0,4847.0,4063.0,2.0,7582.0,3340.0,51.0,108136.0,143821.0,248.0,84808.0,643.0,16124.0,21502.0,11.0,10594.0,8686.0,9950.0,2307.0,166456.0,2152.0,8220.0,1287.1907
105866.0,229421.0,12521.0,1548.0,623.0,0.46668301654599753,260.0,10559.0,2740.0,28.0,2181.0,3719.0,2.0,90807.0,2000.0,854.0,96318.0,814.0,16441.0,16071.0,13.0,9544.0,14443.0,22089.0,1140.0,230207.0,2524.0,2027.0,1252.4838
229559.0,69659.0,12388.0,5880.0,215.0,0.8436730103489749,5869.0,14400.0,2427.0,14.0,4093.0,3411.0,50.0,134069.0,200629.0,720.0,40183.0,2000.0,10022.0,5276.0,12.0,14091.0,20211.0,20158.0,3800.0,86754.0,6996.0,8201.0,1217.8495
130435.0,169291.0,9131.0,7269.0,106.0,0.3928836555568564,4393.0,12633.0,14928.0,15.0,5535.0,1613.0,2.0,203816.0,110223.0,994.0,19179.0,876.0,19051.0,5000.0,14.0,24019.0,4872.0,25000.0,1475.0,60602.0,2403.0,10440.0,1233.8909
96268.0,139424.0,7833.0,4043.0,985.0,0.749550244337413,8017.0,306.0,9178.0,25.0,2060.0,2395.0,11.0,50316.0,137556.0,664.0,67106.0,253.0,8597.0,16013.0,21.0,6448.0,5711.0,19605.0,2356.0,144217.0,416.0,13451.0,1262.8083
19161.0,45050.0,4442.0,1530.0,1478.0,0.8786750731133988,11072.0,4847.0,4063.0,2.0,7582.0,3340.0,51.0,108136.0,143821.0,248.0,84808.0,643.0,16124.0,21502.0,11.0,10594.0,8686.0,9950.0,2307.0,166456.0,2152.0,8220.0,1286.9318
105866.0,229421.0,12521.0,1548.0,623.0,0.5375630865300637,260.0,10559.0,2740.0,28.0,2181.0,3719.0,2.0,90807.0,2000.0,854.0,96318.0,814.0,16441.0,16071.0,13.0,9544.0,14443.0,21794.0,1140.0,230207.0,2524.0,2027.0,1250.6387
229559.0,69659.0,12388.0,5880.0,215.0,0.7626664188565365,5869.0,14400.0,2427.0,14.0,4093.0,3411.0,50.0,134069.0,200629.0,720.0,40183.0,2000.0,10022.0,5276.0,12.0,14091.0,20211.0,20158.0,3800.0,86754.0,6996.0,8201.0,1215.3066
130435.0,169291.0,9131.0,6041.0,106.0,0.31778868216130685,4393.0,12633.0,13518.0,15.0,5535.0,1613.0,2.0,182415.0,110223.0,994.0,19179.0,876.0,19051.0,5000.0,14.0,24019.0,4872.0,25000.0,1475.0,60602.0,2403.0,10440.0,1234.1368
96268.0,139424.0,7833.0,4043.0,985.0,0.732930007493616,8017.0,306.0,9178.0,25.0,2060.0,2395.0,11.0,50316.0,137556.0,599.0,67106.0,253.0,8597.0,16013.0,21.0,6448.0,5711.0,19605.0,2356.0,144217.0,416.0,13451.0,1262.8998
19161.0,45050.0,4442.0,1530.0,1478.0,0.7956937477594871,11072.0,4847.0,4063.0,2.0,7582.0,3340.0,51.0,108136.0,143821.0,248.0,84808.0,643.0,16124.0,21502.0,11.0,10594.0,8686.0,9950.0,2307.0,166456.0,2152.0,8220.0,1287.1469
105866.0,229421.0,12521.0,1548.0,623.0,0.49683656102398394,260.0,10559.0,2740.0,28.0,2181.0,3719.0,2.0,90807.0,2000.0,854.0,96318.0,814.0,16441.0,16071.0,13.0,9544.0,14443.0,21794.0,1140.0,230207.0,2524.0,2027.0,1251.8655
229559.0,69659.0,12388.0,5880.0,215.0,0.8356994754981549,5869.0,14400.0,2427.0,14.0,4093.0,3411.0,50.0,134069.0,200629.0,720.0,40183.0,2000.0,10022.0,5276.0,12.0,14091.0,20211.0,20158.0,3800.0,86754.0,6996.0,8201.0,1217.6144
130435.0,169291.0,6904.0,6041.0,106.0,0.3280151831978508,4393.0,12633.0,13518.0,15.0,5535.0,1613.0,2.0,182415.0,110223.0,994.0,19179.0,876.0,19051.0,5000.0,14.0,24019.0,4872.0,25000.0,1475.0,60602.0,2403.0,10440.0,1232.4866
96268.0,139424.0,7833.0,4043.0,985.0,0.8015138647753033,8017.0,306.0,9178.0,25.0,2060.0,2395.0,11.0,50316.0,137556.0,599.0,67106.0,253.0,8597.0,16013.0,21.0,6448.0,5711.0,19605.0,2356.0,144217.0,416.0,13451.0,1262.3291
19161.0,45050.0,4442.0,1530.0,1478.0,0.8723368350766557,11072.0,4847.0,4063.0,2.0,7582.0,3340.0,51.0,108136.0,143821.0,248.0,84808.0,643.0,16124.0,21502.0,11.0,10594.0,8686.0,9950.0,2307.0,166456.0,2152.0,8220.0,1286.9482
105866.0,229421.0,12521.0,1548.0,623.0,0.5753784630080231,260.0,10559.0,2740.0,28.0,2181.0,2768.0,2.0,90807.0,2000.0,854.0,96318.0,814.0,16441.0,16071.0,13.0,9544.0,14443.0,21794.0,1140.0,230207.0,5160.0,2027.0,1237.5293
229559.0,69659.0,12388.0,5880.0,215.0,0.8400612038228712,5869.0,14400.0,2427.0,14.0,4093.0,3411.0,50.0,134069.0,200629.0,720.0,40183.0,2000.0,64.0,5276.0,12.0,14091.0,20211.0,20158.0,3800.0,86754.0,8000.0,8201.0,1216.1722
130435.0,169291.0,6904.0,6041.0,106.0,0.2736469094618031,4393.0,12633.0,13518.0,15.0,5535.0,1613.0,2.0,182415.0,110223.0,994.0,19179.0,876.0,19051.0,5000.0,14.0,24019.0,4872.0,25000.0,1475.0,60602.0,2403.0,10440.0,1232.9674
96268.0,139424.0,7833.0,4043.0,985.0,0.7269628329679585,8017.0,306.0,9178.0,25.0,2060.0,2395.0,11.0,50316.0,137556.0,599.0,67106.0,253.0,8597.0,16013.0,21.0,6448.0,5711.0,19605.0,2356.0,144217.0,416.0,13451.0,1262.9495
19161.0,45050.0,4442.0,1530.0,1478.0,0.8714842204895317,11072.0,4847.0,4063.0,2.0,7582.0,3340.0,51.0,108136.0,143821.0,248.0,84808.0,643.0,16124.0,21502.0,11.0,10594.0,8686.0,9950.0,2307.0,166456.0,2152.0,8220.0,1286.9504
105866.0,229421.0,11140.0,1548.0,623.0,0.6409294245606677,260.0,14090.0,2740.0,28.0,2181.0,2768.0,2.0,90807.0,2000.0,854.0,96318.0,814.0,16441.0,16071.0,13.0,9544.0,14443.0,21794.0,1140.0,230207.0,5160.0,2027.0,1237.0045
229559.0,69659.0,12388.0,5880.0,215.0,1.0,5869.0,14400.0,2427.0,14.0,4093.0,3411.0,50.0,134069.0,200629.0,720.0,40183.0,2000.0,64.0,5276.0,12.0,14091.0,20211.0,20158.0,3800.0,35316.0,8000.0,8201.0,1226.498
130435.0,169291.0,6904.0,6041.0,106.0,0.32513977811657946,4393.0,12633.0,13518.0,15.0,5535.0,1613.0,2.0,182415.0,110223.0,994.0,19179.0,876.0,19051.0,5000.0,14.0,24019.0,4872.0,25000.0,1475.0,60602.0,2403.0,10440.0,1232.512
96268.0,139424.0,7833.0,4043.0,985.0,0.6600434771350867,8017.0,306.0,9178.0,25.0,2060.0,2395.0,11.0,50316.0,137556.0,599.0,67106.0,253.0,8597.0,16013.0,21.0,6448.0,5711.0,19605.0,2356.0,144217.0,416.0,13451.0,1263.5062
