write_request_timeout_in_ms,read_request_timeout_in_ms,commitlog_total_space_in_mb,key_cache_size_in_mb,commitlog_segment_size_in_mb,dynamic_snitch_badness_threshold,index_summary_capacity_in_mb,key_cache_save_period,file_cache_size_in_mb,thrift_framed_transport_size_in_mb,memtable_heap_space_in_mb,concurrent_writes,index_summary_resize_interval_in_minutes,commitlog_sync_period_in_ms,range_request_timeout_in_ms,rpc_min_threads,batch_size_warn_threshold_in_kb,concurrent_reads,column_index_size_in_kb,dynamic_snitch_update_interval_in_ms,memtable_flush_writers,request_timeout_in_ms,cas_contention_timeout_in_ms,permissions_validity_in_ms,rpc_max_threads,truncate_request_timeout_in_ms,stream_throughput_outbound_megabits_per_sec,memtable_offheap_space_in_mb,PERF
222291.0,202266.0,6444.0,6680.0,1268.0,0.220921878063115,12867.0,74.0,3854.0,17.0,2696.0,2280.0,31.0,83093.0,224321.0,604.0,5.0,518.0,1561.0,24009.0,28.0,22996.0,16447.0,6989.0,1631.0,192815.0,2096.0,10277.0,1380.541748046875
215586.0,195385.0,5291.0,5371.0,1140.0,0.19075820558489884,13339.0,244.0,5964.0,13.0,2992.0,1897.0,29.0,127697.0,214911.0,606.0,3001.0,348.0,1396.0,18286.0,20.0,24810.0,18516.0,5708.0,1463.0,196207.0,1866.0,9986.0,1378.8067626953125
214872.0,197414.0,5533.0,5544.0,1183.0,0.19156507521878285,13140.0,111.0,5595.0,14.0,3035.0,1961.0,30.0,120125.0,215816.0,610.0,1880.0,386.0,1935.0,19482.0,22.0,24821.0,17843.0,5827.0,1489.0,194638.0,1939.0,10104.0,1378.3375244140625
208812.0,194847.0,6221.0,6317.0,1252.0,0.21567741211685187,12275.0,226.0,4266.0,16.0,2793.0,2233.0,31.0,88598.0,214677.0,603.0,144.0,559.0,2167.0,23279.0,26.0,21993.0,16182.0,7134.0,1730.0,190973.0,2050.0,10321.0,1378.3355712890625
210733.0,197196.0,5641.0,5854.0,1181.0,0.21899596368790167,12687.0,384.0,5175.0,14.0,2843.0,2035.0,30.0,110595.0,211737.0,603.0,1686.0,444.0,1516.0,20660.0,23.0,23236.0,17415.0,6245.0,1590.0,190228.0,1964.0,10159.0,1377.4820556640625
212803.0,195016.0,5305.0,5463.0,1167.0,0.19864109737305988,13127.0,314.0,5797.0,14.0,3118.0,1910.0,29.0,123468.0,211671.0,607.0,3075.0,381.0,2381.0,18779.0,21.0,24532.0,18015.0,5956.0,1467.0,192342.0,1944.0,10100.0,1377.45751953125
209949.0,198269.0,5753.0,5935.0,1205.0,0.21779354168607032,12697.0,220.0,4895.0,15.0,2920.0,2069.0,30.0,106427.0,212186.0,611.0,838.0,470.0,2134.0,21236.0,24.0,23222.0,16882.0,6562.0,1586.0,188917.0,2038.0,10247.0,1377.255859375
209054.0,195134.0,5518.0,5678.0,1177.0,0.20990912412568447,12770.0,333.0,5376.0,14.0,2963.0,1996.0,30.0,114752.0,210464.0,607.0,2619.0,437.0,2022.0,20010.0,22.0,23444.0,17456.0,6309.0,1566.0,190709.0,1964.0,10160.0,1377.10400390625
206402.0,193812.0,5337.0,5553.0,1153.0,0.214274797473544,12728.0,448.0,5591.0,14.0,2971.0,1951.0,29.0,119402.0,207208.0,606.0,3724.0,428.0,1974.0,19363.0,21.0,23221.0,17640.0,6289.0,1563.0,189473.0,1943.0,10135.0,1376.50634765625
178647.0,189569.0,5557.0,6046.0,1167.0,0.2717223862185466,11376.0,589.0,4138.0,16.0,2814.0,2154.0,30.0,94477.0,188279.0,623.0,4612.0,678.0,3218.0,22505.0,26.0,18110.0,14702.0,8812.0,1867.0,172668.0,2196.0,10550.0,1371.4039306640625
