write_request_timeout_in_ms,read_request_timeout_in_ms,commitlog_total_space_in_mb,key_cache_size_in_mb,commitlog_segment_size_in_mb,dynamic_snitch_badness_threshold,index_summary_capacity_in_mb,key_cache_save_period,file_cache_size_in_mb,thrift_framed_transport_size_in_mb,memtable_heap_space_in_mb,concurrent_writes,index_summary_resize_interval_in_minutes,commitlog_sync_period_in_ms,range_request_timeout_in_ms,rpc_min_threads,batch_size_warn_threshold_in_kb,concurrent_reads,column_index_size_in_kb,dynamic_snitch_update_interval_in_ms,memtable_flush_writers,request_timeout_in_ms,cas_contention_timeout_in_ms,permissions_validity_in_ms,rpc_max_threads,truncate_request_timeout_in_ms,stream_throughput_outbound_megabits_per_sec,memtable_offheap_space_in_mb,PERF
139293.0,165397.0,9704.0,7802.0,135.0,0.22732121568205244,170.0,2006.0,2159.0,17.0,9854.0,2471.0,57.0,219718.0,55895.0,384.0,60631.0,1980.0,2591.0,11914.0,21.0,16220.0,4303.0,11526.0,1887.0,190732.0,6894.0,3162.0,1273.23656735
238281.0,200412.0,13156.0,8373.0,1057.0,0.3139393635590614,1617.0,5735.0,10460.0,22.0,5016.0,2960.0,13.0,38595.0,122086.0,21.0,82858.0,1002.0,58766.0,24358.0,8.0,13104.0,15692.0,14230.0,2242.0,144925.0,1650.0,12400.0,1282.05128205
31346.0,100709.0,4009.0,5514.0,1101.0,0.09512426771410032,1404.0,13512.0,12279.0,6.0,3409.0,103.0,52.0,91417.0,19011.0,212.0,63051.0,176.0,37243.0,23975.0,10.0,3508.0,10064.0,20502.0,1911.0,80828.0,3262.0,4394.0,1266.46403242
192383.0,237570.0,3228.0,4635.0,197.0,0.16822929338543058,8327.0,14341.0,8307.0,4.0,1669.0,2604.0,55.0,19081.0,14517.0,598.0,70092.0,1395.0,749.0,19773.0,17.0,11629.0,3698.0,24717.0,3041.0,52800.0,2375.0,9459.0,1260.71608674
135111.0,127271.0,8032.0,500.0,453.0,0.43448564428479997,9781.0,9522.0,12664.0,25.0,1021.0,2153.0,14.0,75016.0,248985.0,184.0,54150.0,1028.0,5718.0,24474.0,8.0,7693.0,21429.0,21072.0,1657.0,247547.0,3236.0,13157.0,1272.10278591
90095.0,11391.0,2640.0,13023.0,44.0,0.9603738185378347,1686.0,4188.0,7082.0,9.0,8881.0,2560.0,15.0,214652.0,172194.0,784.0,39730.0,1331.0,27858.0,8653.0,28.0,7074.0,13476.0,7348.0,3542.0,136085.0,4247.0,10437.0,1281.55837498
182350.0,242203.0,13669.0,1329.0,1291.0,0.9808172474413986,5476.0,11459.0,4834.0,16.0,12374.0,61.0,57.0,190721.0,113447.0,702.0,84404.0,1765.0,17353.0,21495.0,15.0,17669.0,15373.0,20387.0,2182.0,128904.0,7176.0,4808.0,1268.23081801
237282.0,121990.0,12906.0,5231.0,1739.0,0.634883144505942,7452.0,3230.0,11177.0,16.0,6888.0,2722.0,43.0,208778.0,174874.0,359.0,8677.0,448.0,19632.0,16865.0,9.0,5548.0,19312.0,2191.0,2141.0,19161.0,7621.0,11908.0,1265.66257436
188543.0,217999.0,7923.0,5123.0,432.0,0.6028927082304933,8338.0,1272.0,14384.0,5.0,1419.0,3410.0,48.0,45800.0,32410.0,454.0,99111.0,552.0,26645.0,12072.0,12.0,23686.0,22196.0,11931.0,3645.0,204499.0,4864.0,3752.0,1197.74823332
90061.0,146057.0,12859.0,1563.0,595.0,0.4989926484759225,13716.0,6091.0,4536.0,23.0,8903.0,644.0,30.0,115197.0,54925.0,297.0,42805.0,377.0,51745.0,21337.0,23.0,23277.0,12518.0,9915.0,3731.0,95057.0,2456.0,4729.0,1275.51020408
234819.0,15776.0,11657.0,14296.0,664.0,0.9640686635989142,4961.0,963.0,2369.0,24.0,5698.0,3753.0,3.0,80570.0,37151.0,834.0,11702.0,532.0,6916.0,15012.0,9.0,17194.0,18283.0,11740.0,1233.0,184719.0,5115.0,8070.0,1218.17517359
