write_request_timeout_in_ms,read_request_timeout_in_ms,commitlog_total_space_in_mb,key_cache_size_in_mb,commitlog_segment_size_in_mb,dynamic_snitch_badness_threshold,index_summary_capacity_in_mb,key_cache_save_period,file_cache_size_in_mb,thrift_framed_transport_size_in_mb,memtable_heap_space_in_mb,concurrent_writes,index_summary_resize_interval_in_minutes,commitlog_sync_period_in_ms,range_request_timeout_in_ms,rpc_min_threads,batch_size_warn_threshold_in_kb,concurrent_reads,column_index_size_in_kb,dynamic_snitch_update_interval_in_ms,memtable_flush_writers,request_timeout_in_ms,cas_contention_timeout_in_ms,permissions_validity_in_ms,rpc_max_threads,truncate_request_timeout_in_ms,stream_throughput_outbound_megabits_per_sec,memtable_offheap_space_in_mb,PERF
12763,8982,1492,100,117,0.8095454603480898,943,10,572,14,693,20,24,12834,10314,37,6922,128,4046,1374,10,3478,900,2016,1107,10591,404,200,1200.76849183
13095,8816,1491,100,116,0.8471925830231597,930,10,457,14,763,20,24,14512,10392,37,7220,141,4055,1328,9,3473,900,1959,1107,10770,407,200,1253.28988595
13086,8733,1490,100,116,0.8545336344975949,924,10,421,14,782,20,24,14672,10380,37,7372,143,4056,1321,9,3467,900,1938,1108,10881,408,200,1263.42387871
114864,200519,1328,8111,1097,1,4440,14400,13449,10,13132,2512,38,96767,2000,1000,100000,2000,35824,25000,2,3094,25000,25000,3800,179952,8000,7917,1257.54527163
71402,153966,1179,3861,826,1,2604,14400,7129,13,9937,1568,31,75087,2000,1000,99652,2000,27925,25000,2,1000,19927,25000,3800,118772,6913,4714,1273.23656735
59915,112962,1195,3886,624,1,2692,13554,6441,12,7094,1219,28,56710,2000,909,78722,2000,20683,19021,4,3219,14667,19233,3800,91655,5098,3946,1230.16361176
80593,125192,1287,6056,672,1,3663,14400,9628,11,7919,1669,31,62668,9132,1000,94086,2000,22632,21424,5,5364,15865,22348,3800,115213,5695,5604,1259.92188484
67888,112664,1234,4825,608,1,3126,14199,7553,12,7061,1369,29,56748,2000,895,81219,2000,20539,18870,5,4424,14396,19340,3800,96655,5065,4527,1256.28140704
102779,200157,1272,6435,1060,1,3688,14400,11454,11,13119,2323,37,96360,2000,1000,100000,2000,35872,25000,2,1398,25000,25000,3800,168349,8000,7165,1255.02008032
59896,92888,1230,4393,507,0.9332456475633506,2968,11811,6836,12,5692,1168,28,47828,8306,727,69339,1921,17054,15527,6,5169,11698,16180,3560,81851,4120,4001,1244.70998257
44939,73951,1184,3049,406,0.9099496844015864,2394,8485,4787,13,4389,830,25,39079,4593,552,52915,1477,13811,11780,6,4675,9124,12301,2932,60061,3135,2894,1275.67291746
58690,96600,1212,4093,530,0.9899961413377777,2823,11891,6399,13,5952,1144,28,49398,2148,762,70015,2000,17744,16126,5,4484,12346,16545,3702,81675,4305,3819,1258.01987671
59585,107271,1199,3835,586,1,2684,12864,6349,13,6695,1201,28,54150,2000,849,74913,2000,19647,17822,4,3589,13728,18205,3800,87827,4774,3896,1287.33264676
