write_request_timeout_in_ms,read_request_timeout_in_ms,commitlog_total_space_in_mb,key_cache_size_in_mb,commitlog_segment_size_in_mb,dynamic_snitch_badness_threshold,index_summary_capacity_in_mb,key_cache_save_period,file_cache_size_in_mb,thrift_framed_transport_size_in_mb,memtable_heap_space_in_mb,concurrent_writes,index_summary_resize_interval_in_minutes,commitlog_sync_period_in_ms,range_request_timeout_in_ms,rpc_min_threads,batch_size_warn_threshold_in_kb,concurrent_reads,column_index_size_in_kb,dynamic_snitch_update_interval_in_ms,memtable_flush_writers,request_timeout_in_ms,cas_contention_timeout_in_ms,permissions_validity_in_ms,rpc_max_threads,truncate_request_timeout_in_ms,stream_throughput_outbound_megabits_per_sec,memtable_offheap_space_in_mb,PERF
101714.0,88919.0,3075.0,100.0,1549.0,0.0,100.0,2167.0,4063.0,28.0,1664.0,20.0,59.0,2200.0,2000.0,435.0,9464.0,31.0,4286.0,9246.0,28.0,1000.0,2623.0,1600.0,1048.0,11160.0,2202.0,1584.0,2060.58108387
81.0,14702.0,604.0,481.0,124.0,0.645710561326426,714.0,858.0,877.0,17.0,1216.0,85.0,28.0,8106.0,12198.0,185.0,5517.0,78.0,2987.0,1047.0,15.0,1667.0,1933.0,2217.0,1118.0,9382.0,275.0,1162.0,1313.3701077
20.0,197343.0,1407.0,573.0,2024.0,1.0,445.0,1796.0,6568.0,2.0,12795.0,20.0,2.0,2200.0,21141.0,10.0,16349.0,31.0,7050.0,25000.0,2.0,4988.0,900.0,13064.0,1048.0,2000.0,100.0,200.0,1313.19763624
683.0,7869.0,594.0,489.0,52.0,0.8467996959630271,711.0,1240.0,634.0,13.0,929.0,84.0,28.0,8076.0,12125.0,52.0,6960.0,82.0,2952.0,1221.0,8.0,1785.0,2242.0,2360.0,1205.0,8639.0,567.0,1038.0,1302.76185513
5861.0,20.0,414.0,458.0,30.0,0.0,739.0,887.0,250.0,28.0,80.0,92.0,60.0,9584.0,11285.0,877.0,6675.0,87.0,2989.0,100.0,28.0,1456.0,3626.0,1600.0,1392.0,16844.0,506.0,2129.0,1300.89761936
2381.0,4986.0,200.0,462.0,305.0,0.0,736.0,1426.0,1077.0,28.0,899.0,78.0,60.0,8381.0,11671.0,297.0,4059.0,82.0,3985.0,503.0,24.0,1648.0,1260.0,2212.0,1188.0,11671.0,100.0,1022.0,1299.88301053
20.0,19084.0,437.0,486.0,30.0,1.0,725.0,863.0,474.0,8.0,884.0,83.0,4.0,8153.0,12051.0,113.0,5563.0,83.0,2220.0,1626.0,6.0,1855.0,2039.0,2760.0,1269.0,7873.0,599.0,871.0,1295.16901956
20.0,14514.0,357.0,487.0,30.0,1.0,722.0,970.0,577.0,9.0,761.0,82.0,6.0,8275.0,12037.0,206.0,4973.0,83.0,1996.0,1966.0,5.0,1874.0,1955.0,2815.0,1325.0,7235.0,627.0,758.0,1294.66597618
20.0,28144.0,200.0,458.0,64.0,0.0,682.0,815.0,1303.0,28.0,1695.0,86.0,48.0,8423.0,11510.0,599.0,5338.0,77.0,2340.0,927.0,28.0,1691.0,2320.0,2219.0,1088.0,9964.0,100.0,1023.0,1294.16332341
20.0,20.0,200.0,564.0,646.0,0.0,709.0,645.0,2231.0,28.0,1430.0,94.0,60.0,7892.0,12192.0,425.0,18115.0,73.0,7026.0,100.0,28.0,1587.0,3617.0,1600.0,1222.0,2660.0,100.0,1321.0,1292.82482224
