write_request_timeout_in_ms,read_request_timeout_in_ms,commitlog_total_space_in_mb,key_cache_size_in_mb,commitlog_segment_size_in_mb,dynamic_snitch_badness_threshold,index_summary_capacity_in_mb,key_cache_save_period,file_cache_size_in_mb,thrift_framed_transport_size_in_mb,memtable_heap_space_in_mb,concurrent_writes,index_summary_resize_interval_in_minutes,commitlog_sync_period_in_ms,range_request_timeout_in_ms,rpc_min_threads,batch_size_warn_threshold_in_kb,concurrent_reads,column_index_size_in_kb,dynamic_snitch_update_interval_in_ms,memtable_flush_writers,request_timeout_in_ms,cas_contention_timeout_in_ms,permissions_validity_in_ms,rpc_max_threads,truncate_request_timeout_in_ms,stream_throughput_outbound_megabits_per_sec,memtable_offheap_space_in_mb,PERF
91573.0,150514.0,4554.0,1046.0,593.0,0.7307098788761601,11204.0,65.0,3924.0,4.0,9539.0,20.0,50.0,145524.0,88750.0,361.0,62715.0,1507.0,22513.0,16596.0,11.0,1955.0,9836.0,11711.0,1187.0,26357.0,632.0,13095.0,1393.159912109375
84992.0,138469.0,3368.0,1107.0,919.0,0.7918276030932248,9959.0,42.0,3950.0,4.0,6767.0,20.0,52.0,154576.0,106137.0,361.0,68694.0,1385.0,24271.0,16946.0,11.0,1846.0,11622.0,15169.0,1326.0,26895.0,740.0,13068.0,1392.163330078125
89277.0,149554.0,4255.0,1044.0,699.0,0.7510997454095661,10718.0,41.0,3896.0,4.0,8778.0,20.0,51.0,143095.0,89631.0,344.0,64915.0,1509.0,23321.0,16911.0,11.0,1857.0,10263.0,12610.0,1260.0,31900.0,686.0,13124.0,1392.04736328125
79396.0,136647.0,2585.0,1104.0,1129.0,0.8400918372896011,8703.0,68.0,3958.0,4.0,4913.0,20.0,54.0,158399.0,113628.0,341.0,72668.0,1248.0,26249.0,17802.0,12.0,1958.0,13268.0,15289.0,1487.0,42438.0,829.0,13994.0,1391.962890625
86644.0,146760.0,3845.0,1053.0,804.0,0.7688059223008015,10163.0,50.0,3902.0,4.0,7815.0,20.0,52.0,146980.0,95780.0,344.0,66718.0,1437.0,24085.0,17157.0,11.0,1893.0,11066.0,12935.0,1337.0,35975.0,721.0,13439.0,1391.95263671875
76781.0,127001.0,2280.0,1153.0,1218.0,0.8507422668152941,8625.0,76.0,3946.0,4.0,3975.0,23.0,53.0,163444.0,120965.0,360.0,74610.0,1254.0,25892.0,17223.0,12.0,1958.0,13317.0,18051.0,1478.0,32603.0,844.0,13073.0,1391.740234375
82081.0,137857.0,3158.0,1095.0,997.0,0.8024549867728581,9479.0,42.0,3899.0,4.0,6091.0,20.0,52.0,152455.0,106055.0,347.0,70534.0,1383.0,24880.0,17164.0,12.0,1841.0,11958.0,15578.0,1415.0,34681.0,785.0,13090.0,1391.4371337890625
81213.0,135484.0,3001.0,1109.0,1038.0,0.8125760045406338,9364.0,45.0,3909.0,4.0,5712.0,20.0,53.0,154275.0,108660.0,350.0,71340.0,1368.0,25009.0,17135.0,12.0,1849.0,12146.0,16276.0,1416.0,33159.0,795.0,12992.0,1391.2724609375
85660.0,141108.0,3791.0,1085.0,834.0,0.7769519927315027,10345.0,46.0,3889.0,4.0,7503.0,20.0,52.0,147211.0,96784.0,351.0,67859.0,1493.0,23579.0,16678.0,11.0,1848.0,10673.0,15291.0,1286.0,27628.0,728.0,12494.0,1391.070068359375
77379.0,131358.0,2505.0,1125.0,1181.0,0.8479696607920824,8712.0,62.0,3911.0,4.0,4436.0,20.0,53.0,156560.0,113517.0,341.0,74337.0,1317.0,25930.0,17392.0,12.0,1903.0,12911.0,17644.0,1478.0,37761.0,853.0,13047.0,1390.8741455078125
