mapreduce_task_io_sort_factor,mapreduce_reduce_shuffle_merge_percent,mapreduce_output_fileoutputformat_compress,mapreduce_reduce_merge_inmem_threshold,mapreduce_job_reduces,mapreduce_map_sort_spill_percent,mapreduce_reduce_shuffle_input_buffer_percent,mapreduce_task_io_sort_mb,mapreduce_map_output_compress,PERF
19.0,0.4493415123690087,True,77.0,92.0,0.8935087965383924,0.26768804682532626,100.0,False,-1.0
21.0,0.3568953708313206,True,92.0,87.0,0.851005469933152,0.2587397994431372,100.0,False,-1.0
18.0,0.4191814432898718,True,77.0,83.0,0.886684740738411,0.29641454044717674,100.0,False,-1.0
21.0,0.2652435205057312,True,154.0,113.0,0.6554296138187433,0.3205631092801724,100.0,False,-1.0
24.0,0.27218778093555246,True,179.0,108.0,0.6105047900436188,0.34751593123008667,100.0,False,-1.0
24.0,0.2568513021408718,True,183.0,108.0,0.6060892941494715,0.3461060324057887,100.0,False,-1.0
24.0,0.28698300010649,True,172.0,104.0,0.6115873543166713,0.354272079393541,100.0,False,-1.0
24.0,0.27375187626579556,True,178.0,106.0,0.6143370787332044,0.3483669236699134,100.0,False,-1.0
23.0,0.26805231759251047,True,181.0,108.0,0.6102574102682322,0.34661992484207294,100.0,False,-1.0
23.0,0.2660245862325184,True,181.0,108.0,0.6098801160311053,0.34806240432248114,100.0,False,-1.0
16.0,0.3928639924304698,True,71.0,106.0,0.8523839734910871,0.31392987706364356,108.0,False,-1.0
16.0,0.38500440327138763,True,70.0,106.0,0.8508962586346059,0.31858064646424566,108.0,False,-1.0
16.0,0.4013091389767401,True,71.0,108.0,0.8508817191565365,0.32473212842333293,107.0,False,-1.0
16.0,0.365861557813724,True,70.0,105.0,0.8340783309624866,0.3350217440680653,109.0,False,-1.0
17.0,0.45378019096608635,True,73.0,110.0,0.8984666316253287,0.30548710420401753,106.0,False,-1.0
16.0,0.3796258371425354,True,71.0,108.0,0.826735346524602,0.3447244034821605,107.0,False,-1.0
16.0,0.4470882758931646,True,71.0,108.0,0.8830422973439237,0.308686853588515,106.0,False,-1.0
12.0,0.37835516913073014,True,122.0,98.0,0.764794326949877,0.3569204301488973,112.0,False,-1.0
