mapreduce_task_io_sort_factor,mapreduce_reduce_shuffle_merge_percent,mapreduce_output_fileoutputformat_compress,mapreduce_reduce_merge_inmem_threshold,mapreduce_job_reduces,mapreduce_map_sort_spill_percent,mapreduce_reduce_shuffle_input_buffer_percent,mapreduce_task_io_sort_mb,mapreduce_map_output_compress,PERF
22,0.6385412285399403,true,882,14,0.7579294308434725,0.4524923371774017,199,false,1428.0
52,0.8894591006468178,false,415,791,0.6318007268584916,0.5129438163077302,173,false,1380.0
69,0.3380725975976814,false,473,232,0.5949056838534434,0.2612768950146142,145,false,1379.0
87,0.8768455052731297,true,169,169,0.510662326029496,0.07902198593582083,116,true,1331.0
75,0.2131591526236427,true,510,963,0.5130485843947636,0.2928974822330478,205,true,1330.0
23,0.3358232775877706,true,314,464,0.5650341678763716,0.5219830378198789,135,true,1378.0
32,0.4923909155053058,false,825,710,0.573962979331093,0.7630134302397378,176,false,1378.0
35,0.5115441895326273,false,580,203,0.6697548524206425,0.5143446263684871,178,true,1431.0
41,0.4238866997883217,false,777,942,0.7806982870767458,0.105768309917858,114,false,1380.0
71,0.36187095702617156,false,769,809,0.7745310130759848,0.21835953661893354,164,true,1436.0
50,0.2754456006269046,false,788,979,0.7827793898531381,0.5553656628935525,177,true,1378.0
50,0.3333742332298516,false,432,129,0.6734739909183307,0.6939645537187309,199,false,1379.0
42,0.30639644861551235,true,14,284,0.7871602893784369,0.291495604830414,249,false,1324.0
27,0.40093772312294096,false,357,697,0.5050095139163464,0.27922765950197975,225,true,1378.0
78,0.3277050797226257,true,428,988,0.520956483370328,0.6503141414906563,257,false,1373.0
17,0.5085874199612974,false,988,554,0.6159267936255434,0.33165070891318243,170,false,1378.0
87,0.3939847165798474,true,110,208,0.7253279268473818,0.17179966263414218,220,true,1321.0
43,0.6582121008763767,true,807,478,0.7749433929785701,0.10726916088998273,101,false,1377.0
13,0.4931834861436384,true,418,293,0.6132602717423585,0.235235290210899,170,false,1327.0
31,0.483207003972532,false,59,702,0.8363376065383031,0.0905859643003514,105,false,1373.0
40,0.3697782852599665,true,20,495,0.5327528503398924,0.5306145122423497,117,true,1378.0
99,0.5223191464740397,true,462,280,0.8099093493986457,0.045342129252012156,176,false,1371.0
50,0.788979159496503,true,245,630,0.8188911478675712,0.6817509383060537,103,false,1376.0
14,0.5914780632217448,true,454,375,0.5176842452749426,0.26128527094437265,126,true,1378.0
35,0.752044989651351,false,437,973,0.7496804585072844,0.5356235485432163,194,false,1427.0
32,0.4911784242555782,true,623,5,0.7298099961434185,0.6263006047619721,129,false,1372.0
70,0.6709981527300914,true,679,256,0.6025927392596109,0.41487361819704127,181,true,1378.0
25,0.28261895254946445,false,74,470,0.5868859075416628,0.026336966695204203,105,true,1373.0
71,0.8162503558408485,false,910,491,0.8786890900421402,0.08413274866565512,206,false,1375.0
15,0.4296391893992301,true,683,38,0.6526763600534833,0.12305080780289934,252,true,1327.0
22,0.6936239963498875,true,158,455,0.844637744378113,0.739962579318215,231,true,1373.0
25,0.846013498058694,false,107,420,0.8517195348703961,0.28759815308251396,140,true,1377.0
12,0.5148484974312753,false,738,200,0.6893466698590583,0.5158617157332881,130,false,1367.0
72,0.47881484796013296,false,154,125,0.7766022410932132,0.6175446038499782,140,false,1371.0
90,0.822185757063352,true,568,305,0.7433899682043046,0.7859685558629073,204,false,1327.0
19,0.3363829510673778,true,574,112,0.54309106009027,0.13280841786012632,222,true,1380.0
30,0.259155688817139,true,141,847,0.5758764970664321,0.28201475618236355,112,true,1330.0
80,0.23533863350734527,true,554,756,0.5330866376452887,0.744143556971949,166,false,1379.0
37,0.8839619492280617,true,170,96,0.8155636168204137,0.42749162434701404,199,true,1317.0
72,0.7344837117775058,true,948,981,0.779308410448619,0.21269120028816257,121,false,1377.0
78,0.5239286545872363,true,406,470,0.5873696702091851,0.10371420205928246,129,false,1376.0
15,0.24667743885399346,false,429,811,0.8432023218568353,0.7823115265332183,179,true,1378.0
58,0.8972063263621248,false,203,892,0.5990862427842447,0.7487405224180437,121,false,1432.0
40,0.6371736264225908,true,96,930,0.6390714571049019,0.47226809823248533,220,true,1379.0
